video_id,privacy_status,old_title,old_description,hero_name,boss_name,stt_raw,stt_confidence,verification_status,verification_reason,pair_score,final_title,final_description,apply,review_notes
gFUQxT3oVc0,public,Hearthstone  Heroes of Warcraft   2026 03 22T11 49 19,"Hearthstone  Heroes of Warcraft   2026 03 22T11 49 19 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 22T11 49 19 boss fight",Jaina,Seriona,"Rekar vs Zentivo! Go, Todd. I can do this.",high,needsupdate,resolved_from_stt_for_nonpair_title,9,Jaina vs Seriona Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Jaina vs Seriona encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
z8LTFpZ-OsU,public,Hearthstone  Heroes of Warcraft   2026 03 22T11 55 38,"Hearthstone  Heroes of Warcraft   2026 03 22T11 55 38 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 22T11 55 38 boss fight",Uther,Blackseed,Recar versus the call! Who feels the king of the ring for the Dark Spear?,high,needsupdate,resolved_from_stt_for_nonpair_title,9,Uther vs Blackseed Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Uther vs Blackseed encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
r5dQNqypr00,public,Hearthstone  Heroes of Warcraft   2026 03 22T12 09 27,"Hearthstone  Heroes of Warcraft   2026 03 22T12 09 27 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 22T12 09 27 boss fight",Jaina,Seriona,Rekar! Versus! Jacklick! Tonight! High-leak drinks! I can do this.,high,needsupdate,resolved_from_stt_for_nonpair_title,9,Jaina vs Seriona Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Jaina vs Seriona encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
naGj1iQ0cX8,public,Hearthstone  Heroes of Warcraft   2026 03 22T12 21 28,"Hearthstone  Heroes of Warcraft   2026 03 22T12 21 28 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 22T12 21 28 boss fight",Nemesis Guldan,Whompwhisker,"This is Talonji! I will fight if I must, and I will triumph. For the Dark Spear!",high,needsupdate,resolved_from_stt_for_nonpair_title,9,Nemesis Guldan vs Whompwhisker Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Nemesis Guldan vs Whompwhisker encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
0GsmMDfvzhg,public,Hearthstone  Heroes of Warcraft   2026 03 22T12 41 30,"Hearthstone  Heroes of Warcraft   2026 03 22T12 41 30 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 22T12 41 30 boss fight",Garrosh,Seriona,R! Versus! V! I will be walking my seats. I got this!,high,needsupdate,resolved_from_stt_for_nonpair_title,9,Garrosh vs Seriona Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Garrosh vs Seriona encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
sn5nGUwstck,public,Hearthstone  Heroes of Warcraft   2026 03 22T13 06 51,"Hearthstone  Heroes of Warcraft   2026 03 22T13 06 51 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 22T13 06 51 boss fight",Uther,Blackseed,"Rekar! The Rufus Hooktask! I'll fight fair. This time, promise. Bring it. Bring it on!",high,needsupdate,resolved_from_stt_for_nonpair_title,9,Uther vs Blackseed Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Uther vs Blackseed encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
PK-FzDbVYmI,public,Hearthstone  Heroes of Warcraft   2026 03 22T13 18 31,"Hearthstone  Heroes of Warcraft   2026 03 22T13 18 31 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 22T13 18 31 boss fight",Uther,Blackseed,"There are also certifications that are recognized around the world. These exams can be taken in over 100 different countries and there are many different languages to choose from. If you found your way to this Network Plus training course, you may already be familiar with myself and the training courses that we provide here at Messer Studios.",high,needsupdate,resolved_from_stt_for_nonpair_title,9,Uther vs Blackseed Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Uther vs Blackseed encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
P9PQZQvRgHA,public,Hearthstone  Heroes of Warcraft   2026 03 22T13 30 49,"Hearthstone  Heroes of Warcraft   2026 03 22T13 30 49 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 22T13 30 49 boss fight",Thrall,Kurtrus Ashfallen,"These two protocols are commonly responsible for getting all of the information within our IP packets from one device to the other. In many cases, this involves taking a large amount of data, putting it into smaller pieces to be able to get it across the network, and then putting those pieces back together on the other.",high,needsupdate,resolved_from_stt_for_nonpair_title,9,Thrall vs Kurtrus Ashfallen Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Thrall vs Kurtrus Ashfallen encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
vk-v04Mvz6Q,public,Hearthstone  Heroes of Warcraft   2026 03 22T13 40 01,"Hearthstone  Heroes of Warcraft   2026 03 22T13 40 01 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 22T13 40 01 boss fight",Nemesis Guldan,Whompwhisker,"IP addresses is exactly what's used by a router to be able to determine the next hop for this information. You may sometimes see this routing functionality also included inside of an existing switch. And we often refer to these as layer 3 switches, which of course is referring to that",high,needsupdate,resolved_from_stt_for_nonpair_title,9,Nemesis Guldan vs Whompwhisker Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Nemesis Guldan vs Whompwhisker encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
yJoqneKA5Zc,public,Hearthstone  Heroes of Warcraft   2026 03 23T15 00 50,"Hearthstone  Heroes of Warcraft   2026 03 23T15 00 50 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 23T15 00 50 boss fight",Jaina,Seriona,I got ya corner now! Come closer to the fire explorer!,high,needsupdate,resolved_from_stt_for_nonpair_title,9,Jaina vs Seriona Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Jaina vs Seriona encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
a8vkhNxYDP0,public,Hearthstone  Heroes of Warcraft   2026 03 24T14 23 04,"Hearthstone  Heroes of Warcraft   2026 03 24T14 23 04 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 24T14 23 04 boss fight",Uther,Blackseed,"The eye of the midnight sun. Go on, tell us their name. The traitor. His ne' purple orc is Captain. Galdor poys out. Ridiculous!",high,needsupdate,resolved_from_stt_for_nonpair_title,9,Uther vs Blackseed Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Uther vs Blackseed encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
KzfnWi9X29w,public,Hearthstone  Heroes of Warcraft   2026 03 24T14 35 49,"Hearthstone  Heroes of Warcraft   2026 03 24T14 35 49 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 24T14 35 49 boss fight",Jaina,Seriona,I'm sorry for keeping you two. I won't detain you for long. It's a terrible feeling to be betrayed by somebody who once fought alongside you. I sprinted at full,high,needsupdate,resolved_from_stt_for_nonpair_title,9,Jaina vs Seriona Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Jaina vs Seriona encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
r7kMbzPZggw,public,Hearthstone  Heroes of Warcraft   2026 03 24T16 28 35,"Hearthstone  Heroes of Warcraft   2026 03 24T16 28 35 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 24T16 28 35 boss fight",Uther,Candlebeard,"Yeah, that'd probably be the fastest. It looks like the geezer's super powerful, so fighting him would get my vote for him. Look, a twist and stop, are you free plotting over here? Beating a gold man isn't what the magic knights are about! I'm telling you, that's no ordinary old man. We don't want to get caught up with someone like him. Oh.",high,needsupdate,resolved_from_stt_for_nonpair_title,9,Uther vs Candlebeard Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Uther vs Candlebeard encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
YlyApr9sZ3Q,public,Hearthstone  Heroes of Warcraft   2026 03 24T16 31 11,"Hearthstone  Heroes of Warcraft   2026 03 24T16 31 11 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 24T16 31 11 boss fight",Uther,Blackseed,"What the heck? You asked where am I? Who? Where's everyone else? Testing, testing, can you all hear me? As you may have noticed, you've been separated...",high,needsupdate,resolved_from_stt_for_nonpair_title,9,Uther vs Blackseed Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Uther vs Blackseed encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
YVU5gsEBJT0,public,Hearthstone  Heroes of Warcraft   2026 03 24T17 30 59,"Hearthstone  Heroes of Warcraft   2026 03 24T17 30 59 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 24T17 30 59 boss fight",Uther,Blackseed,"Throl versus Lachmur! Come witness the might of my pet Orc. These people are paying good money, Throl. I trust your... Dan, my polished magic should be able to deflate Danny!",high,needsupdate,resolved_from_stt_for_nonpair_title,9,Uther vs Blackseed Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Uther vs Blackseed encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
SK5QovnaGFQ,public,Hearthstone  Heroes of Warcraft   2026 03 24T17 38 33,"Hearthstone  Heroes of Warcraft   2026 03 24T17 38 33 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 24T17 38 33 boss fight",King Rastakhan,King Togwaggle,"King, the protector of the kingdom. So sorry, but for the sake of my dream! We're gonna take you down! Alright. We'll both put our dreams on the line and fight without holding anything back! I wouldn't have it any other way!",high,needsupdate,resolved_from_stt_for_nonpair_title,9,King Rastakhan vs King Togwaggle Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the King Rastakhan vs King Togwaggle encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
HvbIGvPZE0I,public,Hearthstone  Heroes of Warcraft   2026 03 24T17 44 27,"Hearthstone  Heroes of Warcraft   2026 03 24T17 44 27 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 24T17 44 27 boss fight",Garrosh,Spiritseeker Azun,Much of anything useful. Bulls are killing it today. We should have bit more. You said that your knights were junior ranked majors. Certainly nothing junior about the chest on that woman. Better get that magic stone ready old man. There's a real nasty group called the Eye of the Midnight S-,high,needsupdate,resolved_from_stt_for_nonpair_title,9,Garrosh vs Spiritseeker Azun Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Garrosh vs Spiritseeker Azun encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
JrffGIUEhfo,public,Hearthstone  Heroes of Warcraft   2026 03 24T17 53 41,"Hearthstone  Heroes of Warcraft   2026 03 24T17 53 41 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 24T17 53 41 boss fight",Anduin,Candlebeard,"You and your buddies there sure don't look like magic knights. I know why they're here But what do you people want with the underwater temple the same thing that they do We're here for the magic stone, too. Are you? Well, that's too bad. We can't simply hand it over you know",high,needsupdate,resolved_from_stt_for_nonpair_title,9,Anduin vs Candlebeard Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Anduin vs Candlebeard encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
M_q0lSPoM9g,public,Hearthstone  Heroes of Warcraft   2026 03 24T18 02 08,"Hearthstone  Heroes of Warcraft   2026 03 24T18 02 08 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 24T18 02 08 boss fight",,,,none,uncertain,insufficient_stt_for_nonpair_title,0,Hearthstone  Heroes of Warcraft   2026 03 24T18 02 08,"Hearthstone  Heroes of Warcraft   2026 03 24T18 02 08 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 24T18 02 08 boss fight",FALSE,manual review recommended
Ri84OMXBRWg,public,Hearthstone  Heroes of Warcraft   2026 03 25T20 44 25,"Hearthstone  Heroes of Warcraft   2026 03 25T20 44 25 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 25T20 44 25 boss fight",Jaina,Seriona,"You're defilement cannot stand. I am sorry that it has come to this. No, you're not.",high,needsupdate,resolved_from_stt_for_nonpair_title,9,Jaina vs Seriona Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Jaina vs Seriona encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
2Tw2hRNwdG4,public,Hearthstone  Heroes of Warcraft   2026 03 25T20 51 35,"Hearthstone  Heroes of Warcraft   2026 03 25T20 51 35 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 25T20 51 35 boss fight",Garrosh,Seriona,...fuller you! ...turn around! ...s気 he's basically getting drunk yeah!!,high,needsupdate,resolved_from_stt_for_nonpair_title,9,Garrosh vs Seriona Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Garrosh vs Seriona encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
phYfXuS6xFU,public,Illidan vs Kurtrus Ashfallen – Book of Heroes | Hearthstone | Adventure Mode,"Hearthstone Book of Heroes gameplay from Adventure Mode.

Featuring the Illidan vs Kurtrus Ashfallen encounter.

Part of the Hearthstone adventure playlist.",Jaina,King Togwaggle,"Brother, what are you doing here? I've come to stop you. You might be waiting to tear from your fragile body. Yes! WOLVE IN YOUR DESPARE BOY! DESPARE! DESPARE! DESPARE! DESPARE!",high,needsupdate,resolved_from_stt_for_nonpair_title,9,Jaina vs King Togwaggle Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Jaina vs King Togwaggle encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
Yg_QZFbKIUk,public,Hearthstone  Heroes of Warcraft   2026 03 25T21 21 26,"Hearthstone  Heroes of Warcraft   2026 03 25T21 21 26 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 25T21 21 26 boss fight",Jaina,Seriona,"I won't give up! That's incredible. How is he standing? That's right. You tell him, kiddo. Oh, it is you. After all these...",high,needsupdate,resolved_from_stt_for_nonpair_title,9,Jaina vs Seriona Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Jaina vs Seriona encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
lVKKRcExfsw,public,Hearthstone  Heroes of Warcraft   2026 03 25T21 36 56,"Hearthstone  Heroes of Warcraft   2026 03 25T21 36 56 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 25T21 36 56 boss fight",Ragnaros,Wee Whelp,"Now, Fusion vs. Ragnarose! We must join the Fire Lord from our room! Amul and I will do everything in our power.",high,needsupdate,resolved_from_stt_for_nonpair_title,9,Ragnaros vs Wee Whelp Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Ragnaros vs Wee Whelp encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
utpCevEi3Lo,public,Malfurion vs Cenarius – Book of Heroes | Hearthstone | Adventure Mode,"Hearthstone Book of Heroes gameplay from Adventure Mode.

Featuring the Malfurion vs Cenarius encounter.

Part of the Hearthstone adventure playlist.",Malfurion,Wee Whelp,Malfurion vs. Ragnarose! We must join the fire lord from our room! Amul and I will do everything in our power.,high,needsupdate,resolved_from_stt_for_nonpair_title,9,Malfurion vs Wee Whelp Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Malfurion vs Wee Whelp encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
JSBgr2T2CAk,public,Hearthstone  Heroes of Warcraft   2026 03 25T21 49 17,"Hearthstone  Heroes of Warcraft   2026 03 25T21 49 17 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 25T21 49 17 boss fight",Nemesis Guldan,Whompwhisker,This is Radner Rose! We must drive the fire lord from our room! Hamul and I will do everything in our power.,high,needsupdate,resolved_from_stt_for_nonpair_title,9,Nemesis Guldan vs Whompwhisker Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Nemesis Guldan vs Whompwhisker encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
02tdf60_ShY,public,Hearthstone  Heroes of Warcraft   2026 03 25T21 57 00,"Hearthstone  Heroes of Warcraft   2026 03 25T21 57 00 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 25T21 57 00 boss fight",Anduin,Candlebeard,"And Ratsamy! Who's despairing now? That's it from the host of our Magic Power! Yow! Ost is right, we're not giving up. And we'll never lose...",high,needsupdate,resolved_from_stt_for_nonpair_title,9,Anduin vs Candlebeard Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Anduin vs Candlebeard encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
bjVXmmR0-5g,public,Hearthstone  Heroes of Warcraft   2026 03 25T22 07 31,"Hearthstone  Heroes of Warcraft   2026 03 25T22 07 31 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 25T22 07 31 boss fight",Uther,Greatmother Geyah,"Ah! Ah! Hmm! We've seen this before. Not even the Magic Knight Capins could stop it then. It's like their leader's power, except even more savage! Is he going to self-destruct? My threads are already burning up and the power is only increasing. Damn.",high,needsupdate,resolved_from_stt_for_nonpair_title,9,Uther vs Greatmother Geyah Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Uther vs Greatmother Geyah encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
eAtvysus0lw,public,Hearthstone  Heroes of Warcraft   2026 03 25T22 16 49,"Hearthstone  Heroes of Warcraft   2026 03 25T22 16 49 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 25T22 16 49 boss fight",Anduin,Candlebeard,"Unmagic. Dark soul. Dimension slam! Thanks for toughening up my squad. And a goodbye, Mr. Despair. Watch from the side.",high,needsupdate,resolved_from_stt_for_nonpair_title,9,Anduin vs Candlebeard Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Anduin vs Candlebeard encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
kQa6U4nw3vY,public,Hearthstone  Heroes of Warcraft   2026 03 25T22 22 01,"Hearthstone  Heroes of Warcraft   2026 03 25T22 22 01 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 25T22 22 01 boss fight",Jaina,Seriona,"I haven't felt that pain since saucy village. I was wondering where you'd gone off to, Nero. Looks like you were busy finding the magic stone. Good job. So that's the magic stone. You're more than welcome to take it with you as you're in law. Go on, no- Go on, no-",high,needsupdate,resolved_from_stt_for_nonpair_title,9,Jaina vs Seriona Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Jaina vs Seriona encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
gIHq8EWRcmg,public,Hearthstone  Heroes of Warcraft   2026 03 25T22 35 48,"Hearthstone  Heroes of Warcraft   2026 03 25T22 35 48 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 25T22 35 48 boss fight",Nemesis Guldan,Spiritseeker Azun,"I'm what's totally recovered. Hmm. Yeah. It really is nice having somebody thank you. I'm sorry, Colonel. I couldn't stop him. You're my friend, and I didn't save your voice. Can you ever forgive me?",high,needsupdate,resolved_from_stt_for_nonpair_title,9,Nemesis Guldan vs Spiritseeker Azun Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Nemesis Guldan vs Spiritseeker Azun encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
XR9i4fk3mtQ,public,Hearthstone  Heroes of Warcraft   2026 03 25T22 41 14,"Hearthstone  Heroes of Warcraft   2026 03 25T22 41 14 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 25T22 41 14 boss fight",Jaina,Seriona,"I guess we'll have a headband back up. Come on, I've got two broken arms, remember? Hey, Captain, where are you going, sir? You can't just leave me here. I... offer myself to your service. For now.",high,needsupdate,resolved_from_stt_for_nonpair_title,9,Jaina vs Seriona Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Jaina vs Seriona encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
5qz9p2J9QKQ,public,Hearthstone  Heroes of Warcraft   2026 03 25T22 51 15,"Hearthstone  Heroes of Warcraft   2026 03 25T22 51 15 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 25T22 51 15 boss fight",Anduin,Candlebeard,"after you were captured. And the mysterious stone tablet that was hidden there? How they have a thing? According to our captives, they call the gems embedded in that tablet Magic Stones. They believe that gathering them will allow them to be reborn into their true forms with close ties to the mana. There.",high,needsupdate,resolved_from_stt_for_nonpair_title,9,Anduin vs Candlebeard Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Anduin vs Candlebeard encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
IbRnpGRY9DA,public,Hearthstone  Heroes of Warcraft   2026 03 25T22 59 58,"Hearthstone  Heroes of Warcraft   2026 03 25T22 59 58 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 25T22 59 58 boss fight",Nemesis Guldan,Whompwhisker,"Who's that? There's- Oh! Who brings you here, stranger? Who brings you here, stranger? Who brings you here, stranger? Who brings you here, stranger? This is a far cry from- Who brings you here, stranger?",high,needsupdate,resolved_from_stt_for_nonpair_title,9,Nemesis Guldan vs Whompwhisker Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Nemesis Guldan vs Whompwhisker encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
h16o38YlgCY,public,Hearthstone  Heroes of Warcraft   2026 03 25T23 03 00,"Hearthstone  Heroes of Warcraft   2026 03 25T23 03 00 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 25T23 03 00 boss fight",King Rastakhan,Pathmaker Hamm,Ha ha ha! Move quickly but don't break formation! Everyone keep your 10 troop attuned! Defense majors deploy barrier magic where watching for long distance spells! Sir! Close and mid range attack majors I want you to store up your power as you scump for the enemies! Sir!,high,needsupdate,resolved_from_stt_for_nonpair_title,9,King Rastakhan vs Pathmaker Hamm Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the King Rastakhan vs Pathmaker Hamm encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
